Rider_age,Rider_rating,Weatherconditions,traffic_type,Vehicle_condition,multiple_deliveries,Festival,City_type,time_taken,order_hour,order_time_of_day,distance
36.0,4.7,Stormy,low,0,1.0,no,metropolitian,23,23.0,Evening,19.975916923135387
34.0,4.6,Sunny,jam,0,0.0,no,metropolitian,36,19.0,Evening,13.970572124439776
26.0,4.9,Sandstorms,medium,1,1.0,no,metropolitian,27,18.0,Afternoon,19.97436311932321
21.0,4.8,Cloudy,medium,1,0.0,no,metropolitian,32,18.0,Afternoon,12.162428272788048
39.0,4.8,Fog,low,1,1.0,no,metropolitian,18,9.0,Morning,3.0253210909321173
30.0,4.6,Windy,medium,1,1.0,no,urban,30,17.0,Afternoon,11.916235157217862
28.0,4.6,Sunny,low,0,1.0,no,urban,15,10.0,Morning,3.0736336615831137
37.0,4.4,Sandstorms,high,0,1.0,no,urban,33,13.0,Afternoon,6.081185877714606
21.0,4.7,Windy,high,2,1.0,no,metropolitian,19,14.0,Afternoon,6.232373004507649
34.0,5.0,Sunny,jam,0,1.0,no,urban,27,19.0,Evening,9.178296996538572
29.0,4.8,Stormy,low,2,1.0,no,urban,15,22.0,Evening,8.938093974530164
21.0,4.7,Stormy,jam,1,1.0,no,metropolitian,20,19.0,Evening,16.38446703586394
26.0,4.7,Stormy,low,0,1.0,no,metropolitian,18,22.0,Evening,20.17903332454877
24.0,4.8,Sandstorms,high,1,0.0,no,metropolitian,23,13.0,Afternoon,6.217851597564986
20.0,4.7,Fog,jam,1,0.0,no,metropolitian,27,19.0,Evening,7.648280480148492
28.0,4.8,Windy,medium,0,0.0,no,urban,14,17.0,Afternoon,3.925442147489054
38.0,4.7,Sunny,low,0,1.0,no,metropolitian,25,8.0,Morning,1.489792976782627
38.0,4.6,Fog,high,1,0.0,no,metropolitian,32,12.0,Morning,6.210145663324764
27.0,4.5,Sandstorms,jam,2,1.0,no,metropolitian,20,21.0,Evening,16.85270156392274
21.0,4.9,Stormy,jam,0,1.0,no,metropolitian,27,21.0,Evening,13.42853114145306
29.0,5.0,Fog,low,0,1.0,no,urban,15,8.0,Morning,3.10898815016845
36.0,4.9,Windy,low,0,1.0,no,metropolitian,21,23.0,Evening,10.867908640310418
27.0,4.7,Cloudy,jam,1,0.0,no,metropolitian,25,21.0,Evening,9.193373039577208
20.0,4.7,Cloudy,medium,0,1.0,no,metropolitian,31,18.0,Afternoon,16.721288103917214
21.0,4.7,Stormy,high,1,0.0,no,metropolitian,14,11.0,Morning,3.0600204990367312
23.0,4.5,Fog,jam,2,1.0,no,metropolitian,21,19.0,Evening,4.674393132741051
24.0,4.5,Sunny,medium,2,1.0,no,metropolitian,19,17.0,Afternoon,13.829019124454268
24.0,4.9,Sandstorms,jam,0,1.0,no,metropolitian,33,21.0,Evening,11.917101549462794
27.0,4.7,Fog,jam,0,0.0,no,metropolitian,40,21.0,Evening,4.539457958461832
32.0,5.0,Cloudy,jam,2,1.0,no,metropolitian,37,21.0,Evening,7.762944133594541
33.0,4.6,Stormy,medium,1,1.0,no,metropolitian,28,17.0,Afternoon,9.193021332844554
27.6,4.84,Stormy,low,3,1.0,no,urban,10,15.8,Evening,4.656607046012821
22.0,4.5,Sandstorms,jam,1,0.0,no,urban,11,21.0,Evening,4.589965403039351
22.0,5.0,Fog,jam,0,1.0,no,metropolitian,37,21.0,Evening,13.240242672951211
30.0,4.6,Stormy,low,0,0.0,no,metropolitian,21,23.0,Evening,12.464369459117805
27.0,4.54,Cloudy,jam,2,0.0,no,metropolitian,21,19.0,Evening,7.568320537709234
24.8,4.659999999999999,Stormy,jam,2,0.0,no,metropolitian,29,19.8,Evening,9.180904863919633
24.0,4.5,Stormy,jam,1,0.0,no,metropolitian,12,21.0,Evening,4.591636071834256
38.0,3.7,Sandstorms,jam,1,0.0,no,metropolitian,32,19.0,Evening,13.763778584951169
38.0,4.8,Fog,low,0,1.0,no,metropolitian,26,9.0,Morning,3.029561721353004
20.0,5.0,Cloudy,medium,1,1.0,no,metropolitian,17,17.0,Afternoon,4.537571350180709
28.0,4.2,Windy,jam,0,1.0,no,urban,35,21.0,Evening,9.315069177421892
37.0,4.7,Sunny,high,2,1.0,no,metropolitian,22,13.0,Afternoon,6.146746629962817
37.0,5.0,Cloudy,high,2,1.0,no,metropolitian,30,11.0,Morning,3.029559739500528
34.0,5.0,Windy,jam,2,1.0,no,metropolitian,34,19.0,Evening,9.056672984546829
36.0,4.1,Fog,high,2,1.0,no,metropolitian,34,11.0,Morning,1.5299884479314707
26.0,4.7,Windy,low,1,1.0,no,metropolitian,12,22.0,Evening,11.93706631021697
39.0,4.8,Stormy,low,0,1.0,no,metropolitian,20,22.0,Evening,10.707675026486204
39.0,5.0,Cloudy,jam,0,1.0,no,metropolitian,47,22.0,Evening,13.830756172608512
37.0,4.8,Cloudy,jam,1,1.0,no,metropolitian,31,22.0,Evening,3.9800878969452462
37.0,4.2,Cloudy,medium,1,1.0,no,metropolitian,43,19.0,Evening,20.28668721160972
23.0,4.8,Sandstorms,low,2,0.0,no,urban,16,22.0,Evening,13.788282220013778
27.0,4.9,Fog,medium,2,1.0,no,metropolitian,10,17.0,Afternoon,7.601027931404884
35.0,4.7,Fog,low,1,1.0,no,metropolitian,18,8.0,Morning,3.029512751162419
37.0,4.6,Windy,low,1,1.0,no,metropolitian,26,23.0,Evening,12.46426668801362
30.0,4.7,Sunny,jam,2,1.0,no,urban,20,20.0,Evening,7.32468736270684
28.0,4.6,Fog,jam,1,1.0,no,urban,26,20.0,Evening,4.5279170129511765
26.0,5.0,Sandstorms,high,1,1.0,no,urban,23,14.0,Afternoon,13.091456797944543
33.0,4.9,Sandstorms,jam,2,1.0,no,urban,27,21.0,Evening,12.25701219409813
25.0,4.6,Cloudy,low,0,0.0,no,metropolitian,18,23.0,Evening,9.326577421221064
37.0,5.0,Windy,jam,0,1.0,no,urban,44,21.0,Evening,11.466601339626346
34.0,4.0,Stormy,jam,1,1.0,no,metropolitian,34,20.0,Evening,12.125642305350317
30.0,4.7,Cloudy,jam,1,1.0,no,metropolitian,33,20.0,Evening,9.22031682218032
28.0,4.8,Sunny,low,0,1.0,no,metropolitian,27,23.0,Evening,13.68237887648496
23.0,4.3,Cloudy,jam,2,0.0,no,metropolitian,34,20.0,Evening,13.68204452608078
27.0,4.8,Sandstorms,low,2,0.0,no,urban,12,22.0,Evening,7.763161028493024
33.0,5.0,Windy,jam,0,1.0,no,metropolitian,43,20.0,Evening,19.364487993280896
25.0,4.7,Windy,jam,0,1.0,no,metropolitian,27,19.0,Evening,17.09752652782741
37.0,4.6,Cloudy,jam,0,2.0,yes,metropolitian,46,21.0,Evening,19.68777669417997
22.0,4.9,Windy,medium,0,1.0,no,metropolitian,18,18.0,Afternoon,9.348072739621903
35.0,4.6,Stormy,low,2,1.0,no,metropolitian,28,23.0,Evening,19.663125922534896
26.0,4.8,Windy,low,2,0.0,no,urban,10,23.0,Evening,10.565155904264532
27.0,4.7,Fog,medium,1,1.0,no,urban,15,18.0,Afternoon,7.8028669927510785
22.0,4.6,Cloudy,low,2,1.0,no,metropolitian,29,23.0,Evening,12.117036432265502
27.0,4.1,Cloudy,medium,1,0.0,no,metropolitian,31,17.0,Afternoon,12.236723616598548
38.0,4.7,Sunny,high,2,1.0,no,urban,18,11.0,Morning,3.059443338897214
32.0,4.3,Sandstorms,jam,1,2.0,no,metropolitian,38,21.0,Evening,20.286594955476687
27.0,4.4,Cloudy,jam,2,1.0,no,metropolitian,32,19.0,Evening,11.49428101361745
26.0,4.6,Cloudy,medium,0,1.0,no,metropolitian,25,19.0,Evening,4.6741517745550425
39.0,4.6,Cloudy,jam,2,2.0,no,metropolitian,35,21.0,Evening,16.63541627418215
27.4,4.88,Sunny,jam,2,0.8,no,urban,14,20.0,Evening,7.761486237714824
22.0,4.9,Sandstorms,medium,0,1.0,no,urban,28,17.0,Afternoon,10.586541004121504
34.0,4.7,Fog,medium,0,1.0,no,metropolitian,26,18.0,Afternoon,7.6831914051315
29.0,4.9,Sandstorms,medium,0,1.0,no,metropolitian,16,18.0,Afternoon,9.12210553959038
39.0,5.0,Sandstorms,low,1,0.0,no,metropolitian,26,9.0,Morning,11.390438883603888
24.0,4.9,Fog,medium,0,1.0,no,metropolitian,24,17.0,Afternoon,7.448937379729502
32.0,4.7,Stormy,medium,2,1.0,no,metropolitian,22,17.0,Afternoon,12.419634114062012
32.0,3.6,Fog,low,2,1.0,no,metropolitian,32,23.0,Evening,16.847895631642253
32.0,4.3,Windy,jam,2,2.0,no,metropolitian,34,21.0,Evening,7.46060171035436
21.0,4.7,Sandstorms,jam,1,0.0,no,urban,17,21.0,Evening,9.08069365258785
25.0,4.8,Sandstorms,jam,1,1.0,no,metropolitian,23,21.0,Evening,20.17918820668875
34.0,4.6,Fog,low,1,1.0,no,metropolitian,17,9.0,Morning,3.105355545118864
36.0,5.0,Stormy,jam,2,1.0,no,metropolitian,30,21.0,Evening,8.98780918351726
36.0,4.7,Sunny,medium,1,1.0,no,metropolitian,20,18.0,Afternoon,11.464723857504037
27.2,4.78,Cloudy,low,1,1.0,no,urban,26,20.0,Evening,12.417487520918897
30.0,4.6,Windy,medium,1,1.0,no,urban,26,18.0,Afternoon,12.162306145096023
31.0,4.7,Cloudy,jam,2,1.0,no,metropolitian,37,22.0,Evening,10.68381768826188
36.0,3.6,Stormy,jam,2,2.0,no,metropolitian,40,19.0,Evening,10.426910834184746
36.0,4.6,Windy,medium,2,1.0,no,metropolitian,25,18.0,Afternoon,4.589265860691712
34.0,4.6,Sandstorms,medium,0,1.0,no,urban,30,17.0,Afternoon,4.528183776759067
29.0,5.0,Windy,jam,2,0.0,no,metropolitian,27,21.0,Evening,9.31503559404488
37.0,4.6,Sunny,medium,0,1.0,no,metropolitian,37,17.0,Afternoon,16.600060265890743
23.0,4.9,Sunny,low,2,1.0,no,metropolitian,15,10.0,Morning,1.5298253586323256
25.0,4.9,Sandstorms,jam,2,1.0,no,metropolitian,21,19.0,Evening,19.688394563498186
33.0,4.6,Stormy,low,2,0.0,no,urban,17,23.0,Evening,16.787849624233772
22.0,4.6,Fog,jam,1,1.0,no,metropolitian,34,19.0,Evening,7.562414628937605
30.0,4.8,Fog,medium,0,1.0,yes,urban,40,17.0,Afternoon,13.989147573068443
38.0,4.0,Windy,jam,0,1.0,no,metropolitian,49,19.0,Evening,10.90628903651029
26.0,4.8,Stormy,low,0,0.0,no,metropolitian,18,22.0,Evening,13.970572124439776
22.0,4.6,Fog,jam,0,0.0,no,metropolitian,22,19.0,Evening,8.929161574977764
21.0,4.9,Cloudy,medium,0,1.0,no,metropolitian,40,18.0,Afternoon,10.757014337994882
30.0,4.6,Cloudy,jam,2,1.0,no,metropolitian,49,21.0,Evening,19.614735355629914
29.0,5.0,Stormy,high,2,0.0,no,urban,10,11.0,Morning,1.5322885596942126
32.0,4.7,Cloudy,low,1,0.0,no,metropolitian,16,8.0,Morning,1.5525809531926802
26.0,4.7,Fog,low,1,0.0,no,metropolitian,10,22.0,Evening,8.929003109241874
38.0,4.6,Sandstorms,low,1,1.0,no,metropolitian,26,23.0,Evening,13.681590426854768
28.0,4.9,Stormy,low,2,0.0,no,metropolitian,13,10.0,Morning,1.5147453171152914
36.0,4.8,Fog,medium,2,0.0,no,metropolitian,15,17.0,Afternoon,4.6576255671472415
28.0,4.6,Stormy,medium,0,1.0,no,urban,18,15.0,Afternoon,6.1766084827181205
38.0,4.5,Stormy,jam,2,1.0,no,urban,38,21.0,Evening,12.418480328292787
23.0,4.0,Windy,low,0,1.0,no,metropolitian,29,23.0,Evening,9.080187058763224
37.0,4.2,Sandstorms,low,0,0.6,no,metropolitian,24,8.0,Morning,3.105049191152739
38.0,4.7,Fog,jam,0,2.0,no,metropolitian,44,21.0,Evening,17.09799793130139
20.0,4.5,Sunny,jam,2,0.0,no,urban,10,19.0,Evening,10.865675782880029
39.0,5.0,Fog,jam,2,2.0,no,metropolitian,42,21.0,Evening,20.831229799341045
29.0,4.7,Cloudy,jam,0,0.0,no,metropolitian,37,20.0,Evening,19.97574121625744
25.0,4.6,Windy,jam,1,1.0,no,urban,22,19.0,Evening,4.464808750409879
30.0,4.8,Sandstorms,low,1,1.0,no,metropolitian,23,23.0,Evening,16.903050893204163
38.0,4.1,Fog,jam,1,1.0,no,metropolitian,41,20.0,Evening,16.601046189403377
37.0,4.7,Stormy,jam,2,1.0,no,metropolitian,29,21.0,Evening,4.39541794892745
22.0,4.8,Stormy,jam,1,1.0,no,metropolitian,26,19.0,Evening,13.583267699065033
20.0,4.7,Windy,jam,1,1.0,no,metropolitian,23,20.0,Evening,9.12151922589512
33.0,4.8,Windy,high,2,1.0,no,metropolitian,30,14.0,Afternoon,5.992049991557236
24.0,4.8,Sandstorms,low,2,1.0,no,urban,14,10.0,Morning,3.025061641856169
30.0,4.7,Windy,high,1,0.0,no,urban,25,12.0,Morning,5.1995381657597095
39.0,4.1,Windy,jam,0,0.0,no,metropolitian,41,20.0,Evening,16.822155609317257
34.0,5.0,Sandstorms,low,2,0.4,no,metropolitian,24,23.0,Evening,13.77113289483828
25.0,5.0,Windy,low,2,1.0,no,urban,16,8.0,Morning,2.9844140404688675
23.0,5.0,Fog,high,0,1.0,no,metropolitian,24,13.0,Afternoon,6.209485128886319
23.0,5.0,Windy,jam,2,0.0,no,metropolitian,28,21.0,Evening,4.544085706303389
23.0,5.0,Sunny,high,1,0.0,no,metropolitian,11,12.0,Morning,6.21800119018663
34.0,4.1,Cloudy,jam,0,1.0,no,urban,32,19.0,Evening,9.07534450196205
36.0,4.7,Fog,low,1,0.0,no,metropolitian,15,9.0,Morning,3.087779183156497
23.0,4.7,Sunny,medium,0,1.0,no,metropolitian,22,17.0,Afternoon,7.600983953739401
27.0,4.8,Sunny,low,1,0.0,no,metropolitian,16,9.0,Morning,3.058281575249995
32.2,4.54,Sandstorms,low,2,1.0,no,metropolitian,11,16.8,Evening,1.4651897895461057
28.0,4.8,Stormy,low,2,1.0,no,metropolitian,16,23.0,Evening,10.757050667280428
38.0,4.8,Fog,medium,1,0.0,no,urban,18,18.0,Afternoon,9.22014751541987
31.0,4.9,Sunny,low,1,1.0,no,urban,19,23.0,Evening,12.255817809722814
33.0,4.6,Fog,jam,0,1.0,yes,metropolitian,45,21.0,Evening,17.097651549864548
38.0,4.9,Windy,medium,0,1.0,no,metropolitian,41,17.0,Afternoon,10.642018863256986
34.0,4.0,Stormy,low,0,1.0,no,metropolitian,34,10.0,Morning,2.980249384918756
26.0,4.6,Sunny,jam,2,0.0,no,urban,13,21.0,Evening,4.544230975252655
36.0,4.7,Fog,medium,1,1.0,no,metropolitian,18,17.0,Afternoon,4.540321372891478
30.0,5.0,Stormy,medium,0,1.0,no,metropolitian,33,18.0,Afternoon,7.448412467877649
39.0,4.5,Cloudy,low,1,1.0,no,metropolitian,18,22.0,Evening,4.5279170129511765
34.0,4.8,Sandstorms,low,2,1.0,no,metropolitian,25,9.0,Morning,1.5323350156090414
21.0,4.1,Fog,jam,1,0.0,no,metropolitian,31,20.0,Evening,13.830053479838844
31.0,4.1,Cloudy,jam,2,1.0,no,metropolitian,47,19.0,Evening,20.96883411527244
27.0,4.3,Cloudy,medium,1,0.0,no,metropolitian,31,18.0,Afternoon,17.138074588551884
25.0,4.8,Fog,medium,0,2.0,no,metropolitian,44,17.0,Afternoon,12.23737947367096
31.0,4.4,Fog,jam,1,1.0,no,metropolitian,43,19.0,Evening,12.417115998944013
34.0,4.6,Cloudy,medium,2,1.0,no,metropolitian,18,16.0,Afternoon,5.9529046136306
37.0,4.7,Stormy,medium,0,0.0,no,metropolitian,40,17.0,Afternoon,10.667986595941311
21.0,4.7,Sunny,low,1,1.0,no,metropolitian,16,22.0,Evening,4.596701982329869
22.0,4.7,Windy,medium,2,1.0,no,urban,27,15.0,Afternoon,6.232177403679017
34.0,4.6,Stormy,low,1,0.0,no,metropolitian,19,22.0,Evening,20.25310137263237
22.0,4.9,Stormy,low,2,0.0,no,urban,11,23.0,Evening,4.65819360783491
20.0,4.7,Windy,low,2,1.0,no,urban,14,22.0,Evening,10.563519849475314
39.0,4.7,Stormy,high,2,1.0,no,metropolitian,29,11.0,Morning,1.558137239175215
28.0,4.8,Windy,medium,0,0.0,no,urban,26,18.0,Afternoon,10.807410660610635
39.0,4.6,Sunny,low,0,1.0,no,metropolitian,23,23.0,Evening,8.936297424957562
24.0,4.8,Sunny,low,2,0.0,no,metropolitian,24,23.0,Evening,9.313300003113902
38.0,4.9,Fog,medium,2,0.0,no,urban,17,17.0,Afternoon,4.663439017652667
32.0,4.5,Sunny,medium,1,1.0,no,urban,26,17.0,Afternoon,10.723989806656368
39.0,4.7,Windy,low,1,1.0,no,metropolitian,27,10.0,Morning,3.1162880555409944
31.2,4.76,Sandstorms,jam,3,1.0,no,metropolitian,29,13.4,Afternoon,9.315028811002955
28.0,3.5,Sunny,low,1,1.0,no,metropolitian,38,22.0,Evening,12.418009922382469
35.0,5.0,Sandstorms,high,1,1.0,no,urban,31,12.0,Morning,3.0736169345596607
25.0,4.7,Stormy,low,2,0.0,no,urban,16,22.0,Evening,7.600990561376191
26.0,4.6,Windy,medium,0,0.0,no,metropolitian,10,16.0,Afternoon,12.548905044741574
34.0,4.5,Sunny,jam,0,0.0,no,metropolitian,29,19.0,Evening,13.7888461168452
30.0,4.7,Sunny,jam,1,1.0,no,metropolitian,19,21.0,Evening,16.648664613481703
26.0,5.0,Fog,jam,2,1.0,no,metropolitian,41,19.0,Evening,17.07670421054038
31.0,4.7,Cloudy,jam,2,2.0,no,metropolitian,47,19.0,Evening,12.624508093990643
26.0,5.0,Sandstorms,low,2,0.0,no,urban,10,23.0,Evening,4.674318760489487
32.0,4.7,Windy,high,1,0.0,no,metropolitian,27,14.0,Afternoon,6.232193723015724
32.0,4.7,Stormy,high,2,1.0,no,metropolitian,29,12.0,Morning,9.672265266859991
23.0,4.8,Fog,jam,1,2.0,no,metropolitian,43,21.0,Evening,19.61865601365971
32.0,4.5,Sandstorms,low,0,0.0,no,urban,29,22.0,Evening,7.761284984440735
25.0,4.8,Cloudy,jam,0,1.0,yes,metropolitian,49,19.0,Evening,13.393238771882816
25.0,4.6,Fog,medium,1,1.0,no,metropolitian,35,17.0,Afternoon,13.968990746015168
28.2,4.58,Stormy,low,0,0.0,no,urban,19,17.0,Evening,1.5545266759919338
26.0,4.4,Windy,medium,0,1.0,no,metropolitian,38,17.0,Afternoon,10.485700419067344
29.8,4.8,Sunny,medium,1,0.0,no,urban,16,17.4,Afternoon,4.6741517745550425
23.0,4.8,Windy,low,1,0.8,no,urban,18,22.0,Evening,13.77076958377127
38.0,4.9,Fog,low,2,1.0,no,metropolitian,28,23.0,Evening,6.119386875829263
29.0,4.6,Sunny,jam,2,0.8,no,metropolitian,14,21.0,Evening,9.07534450196205
36.0,4.3,Windy,medium,0,2.0,no,metropolitian,35,15.0,Afternoon,5.958831946914462
24.0,3.2,Sunny,low,1,1.0,no,metropolitian,38,22.0,Evening,4.826122742295063
35.0,4.7,Sandstorms,high,1,1.0,no,metropolitian,25,13.0,Afternoon,6.050461888076144
31.0,4.7,Sunny,jam,2,1.0,no,metropolitian,16,19.0,Evening,9.220449825751995
35.0,4.2,Stormy,jam,2,1.0,no,metropolitian,36,21.0,Evening,10.880905305082544
20.0,4.7,Windy,low,1,0.0,no,metropolitian,11,9.0,Morning,1.513707650524192
31.0,4.9,Windy,high,0,1.0,no,metropolitian,36,13.0,Afternoon,6.2178836475581045
25.0,5.0,Fog,low,1,1.0,no,metropolitian,19,8.0,Morning,1.5367312329664098
31.0,3.7,Sandstorms,jam,2,1.0,no,metropolitian,37,20.0,Evening,16.90061622615426
35.0,4.6,Windy,medium,1,1.0,no,metropolitian,25,18.0,Afternoon,19.91431676645955
28.0,4.8,Sandstorms,low,2,0.8,no,metropolitian,15,9.0,Morning,1.5367917694809952
32.0,4.8,Fog,jam,1,1.0,yes,urban,43,22.0,Evening,19.91059239709516
36.0,4.9,Windy,high,1,1.0,no,metropolitian,33,11.0,Morning,3.1045718665451782
20.0,4.6,Stormy,low,1,1.0,no,urban,12,22.0,Evening,17.09838855662463
26.0,4.5,Stormy,jam,2,1.0,no,metropolitian,22,19.0,Evening,4.622081839984141
27.0,4.7,Stormy,low,2,0.0,no,urban,13,23.0,Evening,7.66074883742589
22.0,4.9,Sandstorms,high,0,0.0,no,metropolitian,23,13.0,Afternoon,5.958756242189327
35.0,4.7,Stormy,jam,1,1.0,no,metropolitian,25,21.0,Evening,13.98951205355768
22.0,5.0,Stormy,low,1,1.0,no,urban,14,9.0,Morning,3.064267071068136
27.0,5.0,Cloudy,low,1,1.0,no,urban,10,10.0,Morning,2.979598701342032
37.0,5.0,Stormy,jam,0,1.0,yes,metropolitian,44,20.0,Evening,10.42729940099495
31.0,4.68,Stormy,low,3,1.0,no,urban,19,17.6,Evening,16.385045825961104
27.0,4.5,Sandstorms,medium,2,1.0,no,metropolitian,22,18.0,Afternoon,19.915547551520536
21.0,4.7,Windy,high,1,1.0,no,urban,28,12.0,Morning,6.105221374384473
26.0,4.8,Cloudy,medium,0,0.0,no,urban,20,15.0,Afternoon,6.209449516823057
27.8,4.5,Windy,jam,2,1.0,no,metropolitian,29,19.6,Evening,19.975632175541914
27.0,4.6,Stormy,high,1,1.0,no,urban,12,11.0,Morning,3.109059104393369
32.0,4.4,Sandstorms,high,0,1.0,no,metropolitian,39,13.0,Afternoon,6.037225392443855
39.0,5.0,Windy,low,2,0.0,no,metropolitian,16,22.0,Evening,19.617573744443128
30.0,4.8,Stormy,medium,2,1.0,no,metropolitian,32,17.0,Afternoon,9.315024038998043
27.0,4.9,Sunny,medium,1,0.0,no,metropolitian,17,19.0,Evening,12.073551890748645
26.0,4.6,Stormy,jam,0,1.0,no,metropolitian,36,20.0,Evening,12.256321133212229
20.0,4.7,Sandstorms,jam,2,1.0,no,urban,19,21.0,Evening,12.29378731203682
39.0,5.0,Cloudy,low,1,1.0,no,metropolitian,30,23.0,Evening,12.162428272788048
36.0,5.0,Fog,jam,0,1.0,no,metropolitian,50,20.0,Evening,13.583068670275283
35.0,4.1,Sandstorms,jam,0,0.0,no,metropolitian,34,19.0,Evening,9.076358225887674
25.0,5.0,Cloudy,low,2,0.0,no,urban,20,23.0,Evening,12.117044368866695
26.0,4.8,Fog,jam,0,1.0,no,metropolitian,28,20.0,Evening,9.31488473286169
25.0,4.3,Sunny,high,0,3.0,no,semi-urban,52,13.0,Afternoon,6.232321450753526
38.0,5.0,Stormy,jam,1,0.0,no,metropolitian,28,19.0,Evening,12.099251698246317
36.0,3.8,Cloudy,low,2,1.0,no,metropolitian,32,23.0,Evening,20.183529728733618
24.0,4.7,Windy,low,0,0.0,no,urban,16,23.0,Evening,10.427668815941242
20.0,4.6,Sunny,medium,0,0.0,no,metropolitian,22,17.0,Afternoon,13.970122998261996
35.0,4.9,Sunny,low,1,0.0,no,metropolitian,18,23.0,Evening,16.381598593369365
21.0,4.6,Windy,jam,1,1.0,no,metropolitian,25,21.0,Evening,7.660840811905797
20.0,4.8,Fog,medium,1,0.0,no,metropolitian,27,17.0,Afternoon,16.368574783911853
36.0,4.9,Windy,medium,1,1.0,no,metropolitian,23,17.0,Afternoon,16.83409066322075
22.0,5.0,Sunny,low,1,0.0,no,metropolitian,18,10.0,Morning,3.073782598017619
34.0,4.1,Windy,jam,0,3.0,no,metropolitian,45,19.0,Evening,7.762510040102141
33.0,4.66,Sandstorms,jam,3,1.0,no,metropolitian,29,20.2,Afternoon,7.54640142147466
21.0,4.7,Stormy,low,2,1.0,no,urban,17,23.0,Evening,12.435806041180756
27.0,4.6,Stormy,jam,0,1.0,no,metropolitian,39,20.0,Evening,11.91657558009644
38.0,4.7,Fog,jam,0,2.0,no,metropolitian,43,20.0,Evening,10.867908640310418
28.0,4.7,Sunny,jam,0,1.0,no,metropolitian,24,20.0,Evening,13.82977049957229
25.0,4.0,Stormy,low,0,0.0,no,urban,23,23.0,Evening,7.648947507755509
21.0,4.5,Sandstorms,low,0,1.0,no,metropolitian,18,9.0,Morning,1.5580739318105787
22.0,4.6,Cloudy,low,2,0.0,no,metropolitian,19,8.0,Morning,1.5147453171152914
25.0,4.2,Cloudy,medium,2,1.0,no,metropolitian,34,17.0,Afternoon,10.641490945494407
32.0,4.6,Stormy,jam,1,1.0,no,metropolitian,29,19.0,Evening,13.58037387628088
28.0,4.9,Fog,high,0,0.0,no,urban,21,11.0,Morning,1.5322015943257514
22.0,4.9,Windy,medium,1,0.0,no,urban,22,17.0,Afternoon,9.121375406203295
31.0,4.9,Stormy,low,1,1.0,no,metropolitian,17,23.0,Evening,17.166305939707204
27.8,4.68,Stormy,jam,0,0.0,no,metropolitian,36,20.0,Evening,4.527973054243058
34.0,4.9,Sunny,low,2,0.0,no,metropolitian,15,10.0,Morning,1.554424975889475
26.0,4.9,Sunny,low,1,1.0,no,urban,18,8.0,Morning,1.489789766813
34.0,4.7,Fog,low,0,0.0,no,metropolitian,27,22.0,Evening,9.175565157006735
20.0,4.9,Windy,high,2,0.0,no,urban,18,11.0,Morning,7.60691478622484
34.0,4.7,Sunny,jam,2,1.0,no,metropolitian,24,20.0,Evening,9.17632585467143
33.0,4.7,Cloudy,medium,2,2.0,no,metropolitian,41,17.0,Afternoon,19.472033277853686
36.0,4.2,Windy,medium,2,0.0,no,metropolitian,31,17.0,Afternoon,7.5735286916855555
28.0,4.7,Windy,low,0,1.0,no,urban,18,23.0,Evening,17.09838536204264
30.0,4.7,Cloudy,medium,0,1.0,no,metropolitian,26,16.0,Afternoon,6.037193175494637
37.0,4.7,Cloudy,jam,0,1.0,no,metropolitian,27,20.0,Evening,7.325363198237402
34.0,4.9,Fog,jam,2,3.0,no,metropolitian,44,21.0,Evening,20.17741678822261
32.0,4.9,Fog,low,0,1.0,no,metropolitian,26,10.0,Morning,2.937202765995465
34.0,4.7,Stormy,jam,2,0.0,no,metropolitian,32,19.0,Evening,7.761768725951355
37.0,4.8,Fog,low,1,1.0,no,urban,17,8.0,Morning,1.5125746930783428
20.0,4.6,Windy,jam,2,0.0,no,metropolitian,23,20.0,Evening,4.663772762376294
38.0,4.8,Stormy,low,2,1.0,no,urban,26,9.0,Morning,1.5091393275325462
31.8,4.68,Windy,low,1,1.0,no,metropolitian,23,13.8,Evening,3.104686366912266
33.0,5.0,Stormy,low,2,0.0,no,metropolitian,22,22.0,Evening,9.326616887755376
21.0,4.6,Sandstorms,low,1,1.0,no,urban,10,0.0,Morning,9.05610943030204
26.6,4.68,Sunny,jam,1,1.0,no,metropolitian,17,20.0,Evening,20.85155740266056
23.0,4.7,Cloudy,medium,0,1.0,no,metropolitian,29,16.0,Afternoon,10.491760642619829
39.0,4.8,Cloudy,medium,0,1.0,no,metropolitian,35,17.0,Afternoon,19.880040740546
35.0,4.8,Windy,jam,1,0.0,no,urban,26,20.0,Evening,4.674393132741051
25.0,4.0,Stormy,low,0,1.0,no,metropolitian,20,9.0,Morning,1.5147873459323735
22.0,4.8,Sunny,high,2,0.0,no,urban,19,13.0,Afternoon,6.058680731793219
32.0,4.7,Cloudy,jam,0,1.0,no,metropolitian,50,19.0,Evening,13.82913165629175
39.0,4.8,Windy,low,2,1.0,no,metropolitian,24,22.0,Evening,19.975916923135387
23.0,4.6,Fog,low,1,0.0,no,metropolitian,20,23.0,Evening,13.989852322089256
32.0,4.8,Sunny,jam,1,1.0,no,metropolitian,20,21.0,Evening,12.100062421152574
26.0,4.8,Sunny,medium,2,1.0,no,urban,16,17.0,Afternoon,16.851738065958607
37.0,4.4,Sunny,medium,0,1.0,no,metropolitian,39,17.0,Afternoon,12.293677673573283
23.0,4.8,Windy,low,2,0.0,no,urban,12,10.0,Morning,3.040666798077057
